"year","month","abbr","length","start"
2008,10,"PELKFTO","2","345"
2008,11,"PELKFTO","2","345"
2008,12,"PELKFTO","2","345"
2007,1,"PEDWWNTO","2","347"
2007,2,"PEDWWNTO","2","347"
2007,3,"PEDWWNTO","2","347"
2007,4,"PEDWWNTO","2","347"
2007,5,"PEDWWNTO","2","347"
2007,6,"PEDWWNTO","2","347"
2007,7,"PEDWWNTO","2","347"
2007,8,"PEDWWNTO","2","347"
2007,9,"PEDWWNTO","2","347"
2007,10,"PEDWWNTO","2","347"
2007,11,"PEDWWNTO","2","347"
2007,12,"PEDWWNTO","2","347"
2008,1,"PEDWWNTO","2","347"
2008,2,"PEDWWNTO","2","347"
2008,3,"PEDWWNTO","2","347"
2008,4,"PEDWWNTO","2","347"
2008,5,"PEDWWNTO","2","347"
2008,6,"PEDWWNTO","2","347"
2008,7,"PEDWWNTO","2","347"
2008,8,"PEDWWNTO","2","347"
2008,9,"PEDWWNTO","2","347"
2008,10,"PEDWWNTO","2","347"
2008,11,"PEDWWNTO","2","347"
2008,12,"PEDWWNTO","2","347"
2007,1,"PEDWRSN","2","349"
2007,2,"PEDWRSN","2","349"
2007,3,"PEDWRSN","2","349"
2007,4,"PEDWRSN","2","349"
2007,5,"PEDWRSN","2","349"
2007,6,"PEDWRSN","2","349"
2007,7,"PEDWRSN","2","349"
2007,8,"PEDWRSN","2","349"
2007,9,"PEDWRSN","2","349"
2007,10,"PEDWRSN","2","349"
2007,11,"PEDWRSN","2","349"
2007,12,"PEDWRSN","2","349"
2008,1,"PEDWRSN","2","349"
2008,2,"PEDWRSN","2","349"
2008,3,"PEDWRSN","2","349"
2008,4,"PEDWRSN","2","349"
2008,5,"PEDWRSN","2","349"
2008,6,"PEDWRSN","2","349"
2008,7,"PEDWRSN","2","349"
2008,8,"PEDWRSN","2","349"
2008,9,"PEDWRSN","2","349"
2008,10,"PEDWRSN","2","349"
2008,11,"PEDWRSN","2","349"
2008,12,"PEDWRSN","2","349"
2007,1,"PEDWLKO","2","351"
2007,2,"PEDWLKO","2","351"
2007,3,"PEDWLKO","2","351"
2007,4,"PEDWLKO","2","351"
2007,5,"PEDWLKO","2","351"
2007,6,"PEDWLKO","2","351"
2007,7,"PEDWLKO","2","351"
2007,8,"PEDWLKO","2","351"
2007,9,"PEDWLKO","2","351"
2007,10,"PEDWLKO","2","351"
2007,11,"PEDWLKO","2","351"
2007,12,"PEDWLKO","2","351"
2008,1,"PEDWLKO","2","351"
2008,2,"PEDWLKO","2","351"
2008,3,"PEDWLKO","2","351"
2008,4,"PEDWLKO","2","351"
2008,5,"PEDWLKO","2","351"
2008,6,"PEDWLKO","2","351"
2008,7,"PEDWLKO","2","351"
2008,8,"PEDWLKO","2","351"
2008,9,"PEDWLKO","2","351"
2008,10,"PEDWLKO","2","351"
2008,11,"PEDWLKO","2","351"
2008,12,"PEDWLKO","2","351"
2007,1,"PEDWWK","2","353"
2007,2,"PEDWWK","2","353"
2007,3,"PEDWWK","2","353"
2007,4,"PEDWWK","2","353"
2007,5,"PEDWWK","2","353"
2007,6,"PEDWWK","2","353"
2007,7,"PEDWWK","2","353"
2007,8,"PEDWWK","2","353"
2007,9,"PEDWWK","2","353"
2007,10,"PEDWWK","2","353"
2007,11,"PEDWWK","2","353"
2007,12,"PEDWWK","2","353"
2008,1,"PEDWWK","2","353"
2008,2,"PEDWWK","2","353"
2008,3,"PEDWWK","2","353"
2008,4,"PEDWWK","2","353"
2008,5,"PEDWWK","2","353"
2008,6,"PEDWWK","2","353"
2008,7,"PEDWWK","2","353"
2008,8,"PEDWWK","2","353"
2008,9,"PEDWWK","2","353"
2008,10,"PEDWWK","2","353"
2008,11,"PEDWWK","2","353"
2008,12,"PEDWWK","2","353"
2007,1,"PEDW4WK","2","355"
2007,2,"PEDW4WK","2","355"
2007,3,"PEDW4WK","2","355"
2007,4,"PEDW4WK","2","355"
2007,5,"PEDW4WK","2","355"
2007,6,"PEDW4WK","2","355"
2007,7,"PEDW4WK","2","355"
2007,8,"PEDW4WK","2","355"
2007,9,"PEDW4WK","2","355"
2007,10,"PEDW4WK","2","355"
2007,11,"PEDW4WK","2","355"
2007,12,"PEDW4WK","2","355"
2008,1,"PEDW4WK","2","355"
2008,2,"PEDW4WK","2","355"
2008,3,"PEDW4WK","2","355"
2008,4,"PEDW4WK","2","355"
2008,5,"PEDW4WK","2","355"
2008,6,"PEDW4WK","2","355"
2008,7,"PEDW4WK","2","355"
2008,8,"PEDW4WK","2","355"
2008,9,"PEDW4WK","2","355"
2008,10,"PEDW4WK","2","355"
2008,11,"PEDW4WK","2","355"
2008,12,"PEDW4WK","2","355"
2007,1,"PEDWLKWK","2","357"
2007,2,"PEDWLKWK","2","357"
2007,3,"PEDWLKWK","2","357"
2007,4,"PEDWLKWK","2","357"
2007,5,"PEDWLKWK","2","357"
2007,6,"PEDWLKWK","2","357"
2007,7,"PEDWLKWK","2","357"
2007,8,"PEDWLKWK","2","357"
2007,9,"PEDWLKWK","2","357"
2007,10,"PEDWLKWK","2","357"
2007,11,"PEDWLKWK","2","357"
2007,12,"PEDWLKWK","2","357"
2008,1,"PEDWLKWK","2","357"
2008,2,"PEDWLKWK","2","357"
2008,3,"PEDWLKWK","2","357"
2008,4,"PEDWLKWK","2","357"
2008,5,"PEDWLKWK","2","357"
2008,6,"PEDWLKWK","2","357"
2008,7,"PEDWLKWK","2","357"
2008,8,"PEDWLKWK","2","357"
2008,9,"PEDWLKWK","2","357"
2008,10,"PEDWLKWK","2","357"
2008,11,"PEDWLKWK","2","357"
2008,12,"PEDWLKWK","2","357"
2007,1,"PEDWAVL","2","359"
2007,2,"PEDWAVL","2","359"
2007,3,"PEDWAVL","2","359"
2007,4,"PEDWAVL","2","359"
2007,5,"PEDWAVL","2","359"
2007,6,"PEDWAVL","2","359"
2007,7,"PEDWAVL","2","359"
2007,8,"PEDWAVL","2","359"
2007,9,"PEDWAVL","2","359"
2007,10,"PEDWAVL","2","359"
2007,11,"PEDWAVL","2","359"
2007,12,"PEDWAVL","2","359"
2008,1,"PEDWAVL","2","359"
2008,2,"PEDWAVL","2","359"
2008,3,"PEDWAVL","2","359"
2008,4,"PEDWAVL","2","359"
2008,5,"PEDWAVL","2","359"
2008,6,"PEDWAVL","2","359"
2008,7,"PEDWAVL","2","359"
2008,8,"PEDWAVL","2","359"
2008,9,"PEDWAVL","2","359"
2008,10,"PEDWAVL","2","359"
2008,11,"PEDWAVL","2","359"
2008,12,"PEDWAVL","2","359"
2007,1,"PEDWAVR","2","361"
2007,2,"PEDWAVR","2","361"
2007,3,"PEDWAVR","2","361"
2007,4,"PEDWAVR","2","361"
2007,5,"PEDWAVR","2","361"
2007,6,"PEDWAVR","2","361"
2007,7,"PEDWAVR","2","361"
2007,8,"PEDWAVR","2","361"
2007,9,"PEDWAVR","2","361"
2007,10,"PEDWAVR","2","361"
2007,11,"PEDWAVR","2","361"
2007,12,"PEDWAVR","2","361"
2008,1,"PEDWAVR","2","361"
2008,2,"PEDWAVR","2","361"
2008,3,"PEDWAVR","2","361"
2008,4,"PEDWAVR","2","361"
2008,5,"PEDWAVR","2","361"
2008,6,"PEDWAVR","2","361"
2008,7,"PEDWAVR","2","361"
2008,8,"PEDWAVR","2","361"
2008,9,"PEDWAVR","2","361"
2008,10,"PEDWAVR","2","361"
2008,11,"PEDWAVR","2","361"
2008,12,"PEDWAVR","2","361"
2007,1,"PUDWCK1","2","363"
2007,2,"PUDWCK1","2","363"
2007,3,"PUDWCK1","2","363"
2007,4,"PUDWCK1","2","363"
2007,5,"PUDWCK1","2","363"
2007,6,"PUDWCK1","2","363"
2007,7,"PUDWCK1","2","363"
2007,8,"PUDWCK1","2","363"
2007,9,"PUDWCK1","2","363"
2007,10,"PUDWCK1","2","363"
2007,11,"PUDWCK1","2","363"
2007,12,"PUDWCK1","2","363"
2008,1,"PUDWCK1","2","363"
2008,2,"PUDWCK1","2","363"
2008,3,"PUDWCK1","2","363"
2008,4,"PUDWCK1","2","363"
2008,5,"PUDWCK1","2","363"
2008,6,"PUDWCK1","2","363"
2008,7,"PUDWCK1","2","363"
2008,8,"PUDWCK1","2","363"
2008,9,"PUDWCK1","2","363"
2008,10,"PUDWCK1","2","363"
2008,11,"PUDWCK1","2","363"
2008,12,"PUDWCK1","2","363"
2007,1,"PUDWCK2","2","365"
2007,2,"PUDWCK2","2","365"
2007,3,"PUDWCK2","2","365"
2007,4,"PUDWCK2","2","365"
2007,5,"PUDWCK2","2","365"
2007,6,"PUDWCK2","2","365"
2007,7,"PUDWCK2","2","365"
2007,8,"PUDWCK2","2","365"
2007,9,"PUDWCK2","2","365"
2007,10,"PUDWCK2","2","365"
2007,11,"PUDWCK2","2","365"
2007,12,"PUDWCK2","2","365"
2008,1,"PUDWCK2","2","365"
2008,2,"PUDWCK2","2","365"
2008,3,"PUDWCK2","2","365"
2008,4,"PUDWCK2","2","365"
2008,5,"PUDWCK2","2","365"
2008,6,"PUDWCK2","2","365"
2008,7,"PUDWCK2","2","365"
2008,8,"PUDWCK2","2","365"
2008,9,"PUDWCK2","2","365"
2008,10,"PUDWCK2","2","365"
2008,11,"PUDWCK2","2","365"
2008,12,"PUDWCK2","2","365"
2007,1,"PUDWCK3","2","367"
2007,2,"PUDWCK3","2","367"
2007,3,"PUDWCK3","2","367"
2007,4,"PUDWCK3","2","367"
2007,5,"PUDWCK3","2","367"
2007,6,"PUDWCK3","2","367"
2007,7,"PUDWCK3","2","367"
2007,8,"PUDWCK3","2","367"
2007,9,"PUDWCK3","2","367"
2007,10,"PUDWCK3","2","367"
2007,11,"PUDWCK3","2","367"
2007,12,"PUDWCK3","2","367"
2008,1,"PUDWCK3","2","367"
2008,2,"PUDWCK3","2","367"
2008,3,"PUDWCK3","2","367"
2008,4,"PUDWCK3","2","367"
2008,5,"PUDWCK3","2","367"
2008,6,"PUDWCK3","2","367"
2008,7,"PUDWCK3","2","367"
2008,8,"PUDWCK3","2","367"
2008,9,"PUDWCK3","2","367"
2008,10,"PUDWCK3","2","367"
2008,11,"PUDWCK3","2","367"
2008,12,"PUDWCK3","2","367"
2007,1,"PUDWCK4","2","369"
2007,2,"PUDWCK4","2","369"
2007,3,"PUDWCK4","2","369"
2007,4,"PUDWCK4","2","369"
2007,5,"PUDWCK4","2","369"
2007,6,"PUDWCK4","2","369"
2007,7,"PUDWCK4","2","369"
2007,8,"PUDWCK4","2","369"
2007,9,"PUDWCK4","2","369"
2007,10,"PUDWCK4","2","369"
2007,11,"PUDWCK4","2","369"
2007,12,"PUDWCK4","2","369"
2008,1,"PUDWCK4","2","369"
2008,2,"PUDWCK4","2","369"
2008,3,"PUDWCK4","2","369"
2008,4,"PUDWCK4","2","369"
2008,5,"PUDWCK4","2","369"
2008,6,"PUDWCK4","2","369"
2008,7,"PUDWCK4","2","369"
2008,8,"PUDWCK4","2","369"
2008,9,"PUDWCK4","2","369"
2008,10,"PUDWCK4","2","369"
2008,11,"PUDWCK4","2","369"
2008,12,"PUDWCK4","2","369"
2007,1,"PUDWCK5","2","371"
2007,2,"PUDWCK5","2","371"
2007,3,"PUDWCK5","2","371"
2007,4,"PUDWCK5","2","371"
2007,5,"PUDWCK5","2","371"
2007,6,"PUDWCK5","2","371"
2007,7,"PUDWCK5","2","371"
2007,8,"PUDWCK5","2","371"
2007,9,"PUDWCK5","2","371"
2007,10,"PUDWCK5","2","371"
2007,11,"PUDWCK5","2","371"
2007,12,"PUDWCK5","2","371"
2008,1,"PUDWCK5","2","371"
2008,2,"PUDWCK5","2","371"
2008,3,"PUDWCK5","2","371"
2008,4,"PUDWCK5","2","371"
2008,5,"PUDWCK5","2","371"
2008,6,"PUDWCK5","2","371"
2008,7,"PUDWCK5","2","371"
2008,8,"PUDWCK5","2","371"
2008,9,"PUDWCK5","2","371"
2008,10,"PUDWCK5","2","371"
2008,11,"PUDWCK5","2","371"
2008,12,"PUDWCK5","2","371"
2007,1,"PEJHWKO","2","373"
2007,2,"PEJHWKO","2","373"
2007,3,"PEJHWKO","2","373"
2007,4,"PEJHWKO","2","373"
2007,5,"PEJHWKO","2","373"
2007,6,"PEJHWKO","2","373"
2007,7,"PEJHWKO","2","373"
2007,8,"PEJHWKO","2","373"
2007,9,"PEJHWKO","2","373"
2007,10,"PEJHWKO","2","373"
2007,11,"PEJHWKO","2","373"
2007,12,"PEJHWKO","2","373"
2008,1,"PEJHWKO","2","373"
2008,2,"PEJHWKO","2","373"
2008,3,"PEJHWKO","2","373"
2008,4,"PEJHWKO","2","373"
2008,5,"PEJHWKO","2","373"
2008,6,"PEJHWKO","2","373"
2008,7,"PEJHWKO","2","373"
2008,8,"PEJHWKO","2","373"
2008,9,"PEJHWKO","2","373"
2008,10,"PEJHWKO","2","373"
2008,11,"PEJHWKO","2","373"
2008,12,"PEJHWKO","2","373"
2007,1,"PUJHDP1O","2","375"
2007,2,"PUJHDP1O","2","375"
2007,3,"PUJHDP1O","2","375"
2007,4,"PUJHDP1O","2","375"
2007,5,"PUJHDP1O","2","375"
2007,6,"PUJHDP1O","2","375"
2007,7,"PUJHDP1O","2","375"
2007,8,"PUJHDP1O","2","375"
2007,9,"PUJHDP1O","2","375"
2007,10,"PUJHDP1O","2","375"
2007,11,"PUJHDP1O","2","375"
2007,12,"PUJHDP1O","2","375"
2008,1,"PUJHDP1O","2","375"
2008,2,"PUJHDP1O","2","375"
2008,3,"PUJHDP1O","2","375"
2008,4,"PUJHDP1O","2","375"
2008,5,"PUJHDP1O","2","375"
2008,6,"PUJHDP1O","2","375"
2008,7,"PUJHDP1O","2","375"
2008,8,"PUJHDP1O","2","375"
2008,9,"PUJHDP1O","2","375"
2008,10,"PUJHDP1O","2","375"
2008,11,"PUJHDP1O","2","375"
2008,12,"PUJHDP1O","2","375"
2007,1,"PEJHRSN","2","377"
2007,2,"PEJHRSN","2","377"
2007,3,"PEJHRSN","2","377"
2007,4,"PEJHRSN","2","377"
2007,5,"PEJHRSN","2","377"
2007,6,"PEJHRSN","2","377"
2007,7,"PEJHRSN","2","377"
2007,8,"PEJHRSN","2","377"
2007,9,"PEJHRSN","2","377"
2007,10,"PEJHRSN","2","377"
2007,11,"PEJHRSN","2","377"
2007,12,"PEJHRSN","2","377"
2008,1,"PEJHRSN","2","377"
2008,2,"PEJHRSN","2","377"
2008,3,"PEJHRSN","2","377"
2008,4,"PEJHRSN","2","377"
2008,5,"PEJHRSN","2","377"
2008,6,"PEJHRSN","2","377"
2008,7,"PEJHRSN","2","377"
2008,8,"PEJHRSN","2","377"
2008,9,"PEJHRSN","2","377"
2008,10,"PEJHRSN","2","377"
2008,11,"PEJHRSN","2","377"
2008,12,"PEJHRSN","2","377"
2007,1,"PEJHWANT","2","379"
2007,2,"PEJHWANT","2","379"
2007,3,"PEJHWANT","2","379"
2007,4,"PEJHWANT","2","379"
2007,5,"PEJHWANT","2","379"
2007,6,"PEJHWANT","2","379"
2007,7,"PEJHWANT","2","379"
2007,8,"PEJHWANT","2","379"
2007,9,"PEJHWANT","2","379"
2007,10,"PEJHWANT","2","379"
2007,11,"PEJHWANT","2","379"
2007,12,"PEJHWANT","2","379"
2008,1,"PEJHWANT","2","379"
2008,2,"PEJHWANT","2","379"
2008,3,"PEJHWANT","2","379"
2008,4,"PEJHWANT","2","379"
2008,5,"PEJHWANT","2","379"
2008,6,"PEJHWANT","2","379"
2008,7,"PEJHWANT","2","379"
2008,8,"PEJHWANT","2","379"
2008,9,"PEJHWANT","2","379"
2008,10,"PEJHWANT","2","379"
2008,11,"PEJHWANT","2","379"
2008,12,"PEJHWANT","2","379"
2007,1,"PUJHCK1","2","381"
2007,2,"PUJHCK1","2","381"
2007,3,"PUJHCK1","2","381"
2007,4,"PUJHCK1","2","381"
2007,5,"PUJHCK1","2","381"
2007,6,"PUJHCK1","2","381"
2007,7,"PUJHCK1","2","381"
2007,8,"PUJHCK1","2","381"
2007,9,"PUJHCK1","2","381"
2007,10,"PUJHCK1","2","381"
2007,11,"PUJHCK1","2","381"
2007,12,"PUJHCK1","2","381"
2008,1,"PUJHCK1","2","381"
2008,2,"PUJHCK1","2","381"
2008,3,"PUJHCK1","2","381"
2008,4,"PUJHCK1","2","381"
2008,5,"PUJHCK1","2","381"
2008,6,"PUJHCK1","2","381"
2008,7,"PUJHCK1","2","381"
2008,8,"PUJHCK1","2","381"
2008,9,"PUJHCK1","2","381"
2008,10,"PUJHCK1","2","381"
2008,11,"PUJHCK1","2","381"
2008,12,"PUJHCK1","2","381"
2007,1,"PUJHCK2","2","383"
2007,2,"PUJHCK2","2","383"
2007,3,"PUJHCK2","2","383"
2007,4,"PUJHCK2","2","383"
2007,5,"PUJHCK2","2","383"
2007,6,"PUJHCK2","2","383"
2007,7,"PUJHCK2","2","383"
2007,8,"PUJHCK2","2","383"
2007,9,"PUJHCK2","2","383"
2007,10,"PUJHCK2","2","383"
2007,11,"PUJHCK2","2","383"
2007,12,"PUJHCK2","2","383"
2008,1,"PUJHCK2","2","383"
2008,2,"PUJHCK2","2","383"
2008,3,"PUJHCK2","2","383"
2008,4,"PUJHCK2","2","383"
2008,5,"PUJHCK2","2","383"
2008,6,"PUJHCK2","2","383"
2008,7,"PUJHCK2","2","383"
2008,8,"PUJHCK2","2","383"
2008,9,"PUJHCK2","2","383"
2008,10,"PUJHCK2","2","383"
2008,11,"PUJHCK2","2","383"
2008,12,"PUJHCK2","2","383"
2007,1,"PRABSREA","2","385"
2007,2,"PRABSREA","2","385"
2007,3,"PRABSREA","2","385"
2007,4,"PRABSREA","2","385"
2007,5,"PRABSREA","2","385"
2007,6,"PRABSREA","2","385"
2007,7,"PRABSREA","2","385"
2007,8,"PRABSREA","2","385"
2007,9,"PRABSREA","2","385"
2007,10,"PRABSREA","2","385"
2007,11,"PRABSREA","2","385"
2007,12,"PRABSREA","2","385"
2008,1,"PRABSREA","2","385"
2008,2,"PRABSREA","2","385"
2008,3,"PRABSREA","2","385"
2008,4,"PRABSREA","2","385"
2008,5,"PRABSREA","2","385"
2008,6,"PRABSREA","2","385"
2008,7,"PRABSREA","2","385"
2008,8,"PRABSREA","2","385"
2008,9,"PRABSREA","2","385"
2008,10,"PRABSREA","2","385"
2008,11,"PRABSREA","2","385"
2008,12,"PRABSREA","2","385"
2007,1,"PRCIVLF","2","387"
2007,2,"PRCIVLF","2","387"
2007,3,"PRCIVLF","2","387"
2007,4,"PRCIVLF","2","387"
2007,5,"PRCIVLF","2","387"
2007,6,"PRCIVLF","2","387"
2007,7,"PRCIVLF","2","387"
2007,8,"PRCIVLF","2","387"
2007,9,"PRCIVLF","2","387"
2007,10,"PRCIVLF","2","387"
2007,11,"PRCIVLF","2","387"
2007,12,"PRCIVLF","2","387"
2008,1,"PRCIVLF","2","387"
2008,2,"PRCIVLF","2","387"
2008,3,"PRCIVLF","2","387"
2008,4,"PRCIVLF","2","387"
2008,5,"PRCIVLF","2","387"
2008,6,"PRCIVLF","2","387"
2008,7,"PRCIVLF","2","387"
2008,8,"PRCIVLF","2","387"
2008,9,"PRCIVLF","2","387"
2008,10,"PRCIVLF","2","387"
2008,11,"PRCIVLF","2","387"
2008,12,"PRCIVLF","2","387"
2007,1,"PRDISC","2","389"
2007,2,"PRDISC","2","389"
2007,3,"PRDISC","2","389"
2007,4,"PRDISC","2","389"
2007,5,"PRDISC","2","389"
2007,6,"PRDISC","2","389"
2007,7,"PRDISC","2","389"
2007,8,"PRDISC","2","389"
2007,9,"PRDISC","2","389"
2007,10,"PRDISC","2","389"
2007,11,"PRDISC","2","389"
2007,12,"PRDISC","2","389"
2008,1,"PRDISC","2","389"
2008,2,"PRDISC","2","389"
2008,3,"PRDISC","2","389"
2008,4,"PRDISC","2","389"
2008,5,"PRDISC","2","389"
2008,6,"PRDISC","2","389"
2008,7,"PRDISC","2","389"
2008,8,"PRDISC","2","389"
2008,9,"PRDISC","2","389"
2008,10,"PRDISC","2","389"
2008,11,"PRDISC","2","389"
2008,12,"PRDISC","2","389"
2007,1,"PREMPNOT","2","393"
2007,2,"PREMPNOT","2","393"
2007,3,"PREMPNOT","2","393"
2007,4,"PREMPNOT","2","393"
2007,5,"PREMPNOT","2","393"
2007,6,"PREMPNOT","2","393"
2007,7,"PREMPNOT","2","393"
2007,8,"PREMPNOT","2","393"
2007,9,"PREMPNOT","2","393"
2007,10,"PREMPNOT","2","393"
2007,11,"PREMPNOT","2","393"
2007,12,"PREMPNOT","2","393"
2008,1,"PREMPNOT","2","393"
2008,2,"PREMPNOT","2","393"
2008,3,"PREMPNOT","2","393"
2008,4,"PREMPNOT","2","393"
2008,5,"PREMPNOT","2","393"
2008,6,"PREMPNOT","2","393"
2008,7,"PREMPNOT","2","393"
2008,8,"PREMPNOT","2","393"
2008,9,"PREMPNOT","2","393"
2008,10,"PREMPNOT","2","393"
2008,11,"PREMPNOT","2","393"
2008,12,"PREMPNOT","2","393"
2007,1,"PREXPLF","2","395"
2007,2,"PREXPLF","2","395"
2007,3,"PREXPLF","2","395"
2007,4,"PREXPLF","2","395"
2007,5,"PREXPLF","2","395"
2007,6,"PREXPLF","2","395"
2007,7,"PREXPLF","2","395"
2007,8,"PREXPLF","2","395"
2007,9,"PREXPLF","2","395"
2007,10,"PREXPLF","2","395"
2007,11,"PREXPLF","2","395"
2007,12,"PREXPLF","2","395"
2008,1,"PREXPLF","2","395"
2008,2,"PREXPLF","2","395"
2008,3,"PREXPLF","2","395"
2008,4,"PREXPLF","2","395"
2008,5,"PREXPLF","2","395"
2008,6,"PREXPLF","2","395"
2008,7,"PREXPLF","2","395"
2008,8,"PREXPLF","2","395"
2008,9,"PREXPLF","2","395"
2008,10,"PREXPLF","2","395"
2008,11,"PREXPLF","2","395"
2008,12,"PREXPLF","2","395"
2007,1,"PRFTLF","2","397"
2007,2,"PRFTLF","2","397"
2007,3,"PRFTLF","2","397"
2007,4,"PRFTLF","2","397"
2007,5,"PRFTLF","2","397"
2007,6,"PRFTLF","2","397"
2007,7,"PRFTLF","2","397"
2007,8,"PRFTLF","2","397"
2007,9,"PRFTLF","2","397"
2007,10,"PRFTLF","2","397"
2007,11,"PRFTLF","2","397"
2007,12,"PRFTLF","2","397"
2008,1,"PRFTLF","2","397"
2008,2,"PRFTLF","2","397"
2008,3,"PRFTLF","2","397"
2008,4,"PRFTLF","2","397"
2008,5,"PRFTLF","2","397"
2008,6,"PRFTLF","2","397"
2008,7,"PRFTLF","2","397"
2008,8,"PRFTLF","2","397"
2008,9,"PRFTLF","2","397"
2008,10,"PRFTLF","2","397"
2008,11,"PRFTLF","2","397"
2008,12,"PRFTLF","2","397"
2007,1,"PRHRUSL","2","399"
2007,2,"PRHRUSL","2","399"
2007,3,"PRHRUSL","2","399"
2007,4,"PRHRUSL","2","399"
2007,5,"PRHRUSL","2","399"
2007,6,"PRHRUSL","2","399"
2007,7,"PRHRUSL","2","399"
2007,8,"PRHRUSL","2","399"
2007,9,"PRHRUSL","2","399"
2007,10,"PRHRUSL","2","399"
2007,11,"PRHRUSL","2","399"
2007,12,"PRHRUSL","2","399"
2008,1,"PRHRUSL","2","399"
2008,2,"PRHRUSL","2","399"
2008,3,"PRHRUSL","2","399"
2008,4,"PRHRUSL","2","399"
2008,5,"PRHRUSL","2","399"
2008,6,"PRHRUSL","2","399"
2008,7,"PRHRUSL","2","399"
2008,8,"PRHRUSL","2","399"
2008,9,"PRHRUSL","2","399"
2008,10,"PRHRUSL","2","399"
2008,11,"PRHRUSL","2","399"
2008,12,"PRHRUSL","2","399"
2007,1,"PRJOBSEA","2","401"
2007,2,"PRJOBSEA","2","401"
2007,3,"PRJOBSEA","2","401"
2007,4,"PRJOBSEA","2","401"
2007,5,"PRJOBSEA","2","401"
2007,6,"PRJOBSEA","2","401"
2007,7,"PRJOBSEA","2","401"
2007,8,"PRJOBSEA","2","401"
2007,9,"PRJOBSEA","2","401"
2007,10,"PRJOBSEA","2","401"
2007,11,"PRJOBSEA","2","401"
2007,12,"PRJOBSEA","2","401"
2008,1,"PRJOBSEA","2","401"
2008,2,"PRJOBSEA","2","401"
2008,3,"PRJOBSEA","2","401"
2008,4,"PRJOBSEA","2","401"
2008,5,"PRJOBSEA","2","401"
2008,6,"PRJOBSEA","2","401"
2008,7,"PRJOBSEA","2","401"
2008,8,"PRJOBSEA","2","401"
2008,9,"PRJOBSEA","2","401"
2008,10,"PRJOBSEA","2","401"
2008,11,"PRJOBSEA","2","401"
2008,12,"PRJOBSEA","2","401"
2007,1,"PRPTHRS","2","403"
2007,2,"PRPTHRS","2","403"
2007,3,"PRPTHRS","2","403"
2007,4,"PRPTHRS","2","403"
2007,5,"PRPTHRS","2","403"
2007,6,"PRPTHRS","2","403"
2007,7,"PRPTHRS","2","403"
2007,8,"PRPTHRS","2","403"
2007,9,"PRPTHRS","2","403"
2007,10,"PRPTHRS","2","403"
2007,11,"PRPTHRS","2","403"
2007,12,"PRPTHRS","2","403"
2008,1,"PRPTHRS","2","403"
2008,2,"PRPTHRS","2","403"
2008,3,"PRPTHRS","2","403"
2008,4,"PRPTHRS","2","403"
2008,5,"PRPTHRS","2","403"
2008,6,"PRPTHRS","2","403"
2008,7,"PRPTHRS","2","403"
2008,8,"PRPTHRS","2","403"
2008,9,"PRPTHRS","2","403"
2008,10,"PRPTHRS","2","403"
2008,11,"PRPTHRS","2","403"
2008,12,"PRPTHRS","2","403"
2007,1,"PRPTREA","2","405"
2007,2,"PRPTREA","2","405"
2007,3,"PRPTREA","2","405"
2007,4,"PRPTREA","2","405"
2007,5,"PRPTREA","2","405"
2007,6,"PRPTREA","2","405"
2007,7,"PRPTREA","2","405"
2007,8,"PRPTREA","2","405"
2007,9,"PRPTREA","2","405"
2007,10,"PRPTREA","2","405"
2007,11,"PRPTREA","2","405"
2007,12,"PRPTREA","2","405"
2008,1,"PRPTREA","2","405"
2008,2,"PRPTREA","2","405"
2008,3,"PRPTREA","2","405"
2008,4,"PRPTREA","2","405"
2008,5,"PRPTREA","2","405"
2008,6,"PRPTREA","2","405"
2008,7,"PRPTREA","2","405"
2008,8,"PRPTREA","2","405"
2008,9,"PRPTREA","2","405"
2008,10,"PRPTREA","2","405"
2008,11,"PRPTREA","2","405"
2008,12,"PRPTREA","2","405"
2007,1,"PRUNEDUR","3","407"
2007,2,"PRUNEDUR","3","407"
2007,3,"PRUNEDUR","3","407"
2007,4,"PRUNEDUR","3","407"
2007,5,"PRUNEDUR","3","407"
2007,6,"PRUNEDUR","3","407"
2007,7,"PRUNEDUR","3","407"
2007,8,"PRUNEDUR","3","407"
2007,9,"PRUNEDUR","3","407"
2007,10,"PRUNEDUR","3","407"
2007,11,"PRUNEDUR","3","407"
2007,12,"PRUNEDUR","3","407"
2008,1,"PRUNEDUR","3","407"
2008,2,"PRUNEDUR","3","407"
2008,3,"PRUNEDUR","3","407"
2008,4,"PRUNEDUR","3","407"
2008,5,"PRUNEDUR","3","407"
2008,6,"PRUNEDUR","3","407"
2008,7,"PRUNEDUR","3","407"
2008,8,"PRUNEDUR","3","407"
2008,9,"PRUNEDUR","3","407"
2008,10,"PRUNEDUR","3","407"
2008,11,"PRUNEDUR","3","407"
2008,12,"PRUNEDUR","3","407"
2007,1,"FILLER","2","410"
2007,2,"FILLER","2","410"
2007,3,"FILLER","2","410"
2007,4,"FILLER","2","410"
2007,5,"FILLER","2","410"
2007,6,"FILLER","2","410"
2007,7,"FILLER","2","410"
2007,8,"FILLER","2","410"
2007,9,"FILLER","2","410"
2007,10,"FILLER","2","410"
2007,11,"FILLER","2","410"
2007,12,"FILLER","2","410"
2008,1,"FILLER","2","410"
2008,2,"FILLER","2","410"
2008,3,"FILLER","2","410"
2008,4,"FILLER","2","410"
2008,5,"FILLER","2","410"
2008,6,"FILLER","2","410"
