fips,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,State,county,CouSub,pop2000,countyname,CBSASub,Areaname,state_alpha
4820399999,447,495,610,775,797,48,203,99999,62110,Harrison County,NCNTY48203N48203,"Harrison County, TX",TX
4820599999,454,457,550,741,764,48,205,99999,5537,Hartley County,NCNTY48205N48205,"Hartley County, TX",TX
4820799999,420,431,550,785,820,48,207,99999,6093,Haskell County,NCNTY48207N48207,"Haskell County, TX",TX
4820999999,672,766,935,1272,1471,48,209,99999,97589,Hays County,METRO12420M12420,"Austin-Round Rock, TX MSA",TX
4821199999,454,457,550,741,764,48,211,99999,3351,Hemphill County,NCNTY48211N48211,"Hemphill County, TX",TX
4821399999,524,524,652,855,882,48,213,99999,73277,Henderson County,NCNTY48213N48213,"Henderson County, TX",TX
4821599999,534,573,671,809,929,48,215,99999,569463,Hidalgo County,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",TX
4821799999,369,514,569,811,861,48,217,99999,32321,Hill County,NCNTY48217N48217,"Hill County, TX",TX
4821999999,411,449,559,757,980,48,219,99999,22716,Hockley County,NCNTY48219N48219,"Hockley County, TX",TX
4822199999,583,630,701,1021,1230,48,221,99999,41100,Hood County,NCNTY48221N48221,"Hood County, TX",TX
4822399999,468,488,610,774,1070,48,223,99999,31960,Hopkins County,NCNTY48223N48223,"Hopkins County, TX",TX
4822599999,565,596,693,852,941,48,225,99999,23185,Houston County,NCNTY48225N48225,"Houston County, TX",TX
4822799999,457,472,550,790,812,48,227,99999,33627,Howard County,NCNTY48227N48227,"Howard County, TX",TX
4822999999,457,485,550,710,826,48,229,99999,3344,Hudspeth County,NCNTY48229N48229,"Hudspeth County, TX",TX
4823199999,645,718,871,1156,1401,48,231,99999,76596,Hunt County,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",TX
4823399999,498,500,599,719,959,48,233,99999,23857,Hutchinson County,NCNTY48233N48233,"Hutchinson County, TX",TX
4823599999,459,523,664,951,1103,48,235,99999,1771,Irion County,METRO41660M41660,"San Angelo, TX MSA",TX
4823799999,403,452,577,741,878,48,237,99999,8763,Jack County,NCNTY48237N48237,"Jack County, TX",TX
4823999999,367,494,566,709,996,48,239,99999,14391,Jackson County,NCNTY48239N48239,"Jackson County, TX",TX
4824199999,457,459,552,747,924,48,241,99999,35604,Jasper County,NCNTY48241N48241,"Jasper County, TX",TX
4824399999,457,485,550,710,826,48,243,99999,2207,Jeff Davis County,NCNTY48243N48243,"Jeff Davis County, TX",TX
4824599999,514,572,682,872,923,48,245,99999,252051,Jefferson County,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",TX
4824799999,457,494,550,799,826,48,247,99999,5281,Jim Hogg County,NCNTY48247N48247,"Jim Hogg County, TX",TX
4824999999,365,505,562,753,777,48,249,99999,39326,Jim Wells County,NCNTY48249N48249,"Jim Wells County, TX",TX
4825199999,653,699,861,1168,1312,48,251,99999,126811,Johnson County,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",TX
4825399999,479,509,641,842,1070,48,253,99999,20785,Jones County,METRO10180M10180,"Abilene, TX MSA",TX
4825599999,421,425,555,757,784,48,255,99999,15446,Karnes County,NCNTY48255N48255,"Karnes County, TX",TX
4825799999,645,718,871,1156,1401,48,257,99999,71313,Kaufman County,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",TX
4825999999,772,774,930,1355,1631,48,259,99999,23743,Kendall County,METRO41700N48259,"Kendall County, TX HUD Metro FMR Area",TX
4826199999,457,494,550,799,826,48,261,99999,414,Kenedy County,NCNTY48261N48261,"Kenedy County, TX",TX
4826399999,420,431,550,785,820,48,263,99999,859,Kent County,NCNTY48263N48263,"Kent County, TX",TX
4826599999,567,622,700,965,999,48,265,99999,43653,Kerr County,NCNTY48265N48265,"Kerr County, TX",TX
4826799999,454,455,550,739,763,48,267,99999,4468,Kimble County,NCNTY48267N48267,"Kimble County, TX",TX
4826999999,412,477,550,715,873,48,269,99999,356,King County,NCNTY48269N48269,"King County, TX",TX
4827199999,469,486,563,763,936,48,271,99999,3379,Kinney County,NCNTY48271N48271,"Kinney County, TX",TX
4827399999,518,538,623,895,1028,48,273,99999,31549,Kleberg County,NCNTY48273N48273,"Kleberg County, TX",TX
4827599999,403,452,577,741,878,48,275,99999,4253,Knox County,NCNTY48275N48275,"Knox County, TX",TX
4827799999,422,505,629,813,860,48,277,99999,48499,Lamar County,NCNTY48277N48277,"Lamar County, TX",TX
4827999999,412,477,550,715,873,48,279,99999,14709,Lamb County,NCNTY48279N48279,"Lamb County, TX",TX
4828199999,370,472,568,828,941,48,281,99999,17762,Lampasas County,METRO28660N48281,"Lampasas County, TX HUD Metro FMR Area",TX
4828399999,469,486,563,763,936,48,283,99999,5866,La Salle County,NCNTY48283N48283,"La Salle County, TX",TX
4828599999,475,504,572,772,793,48,285,99999,19210,Lavaca County,NCNTY48285N48285,"Lavaca County, TX",TX
4828799999,442,536,596,780,803,48,287,99999,15657,Lee County,NCNTY48287N48287,"Lee County, TX",TX
4828999999,528,572,638,843,870,48,289,99999,15335,Leon County,NCNTY48289N48289,"Leon County, TX",TX
4829199999,631,702,852,1136,1428,48,291,99999,70154,Liberty County,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",TX
4829399999,375,521,576,718,740,48,293,99999,22051,Limestone County,NCNTY48293N48293,"Limestone County, TX",TX
4829599999,454,457,550,741,764,48,295,99999,3057,Lipscomb County,NCNTY48295N48295,"Lipscomb County, TX",TX
4829799999,412,519,577,807,831,48,297,99999,12309,Live Oak County,NCNTY48297N48297,"Live Oak County, TX",TX
4829999999,577,644,848,1015,1046,48,299,99999,17044,Llano County,NCNTY48299N48299,"Llano County, TX",TX
4830199999,457,485,550,710,826,48,301,99999,67,Loving County,NCNTY48301N48301,"Loving County, TX",TX
4830399999,467,574,717,1021,1067,48,303,99999,242628,Lubbock County,METRO31180M31180,"Lubbock, TX MSA",TX
4830599999,412,477,550,715,873,48,305,99999,6550,Lynn County,NCNTY48305N48305,"Lynn County, TX",TX
4830799999,459,460,552,804,829,48,307,99999,8205,McCulloch County,NCNTY48307N48307,"McCulloch County, TX",TX
4830999999,582,583,730,931,962,48,309,99999,213517,McLennan County,METRO47380M47380,"Waco, TX MSA",TX
4831199999,412,519,577,807,831,48,311,99999,851,McMullen County,NCNTY48311N48311,"McMullen County, TX",TX
4831399999,528,572,638,843,870,48,313,99999,12940,Madison County,NCNTY48313N48313,"Madison County, TX",TX
4831599999,472,474,612,821,848,48,315,99999,10941,Marion County,NCNTY48315N48315,"Marion County, TX",TX
4831799999,454,455,550,739,763,48,317,99999,4746,Martin County,NCNTY48317N48317,"Martin County, TX",TX
4831999999,454,455,550,739,763,48,319,99999,3738,Mason County,NCNTY48319N48319,"Mason County, TX",TX
4832199999,490,493,588,856,1031,48,321,99999,37957,Matagorda County,NCNTY48321N48321,"Matagorda County, TX",TX
4832399999,458,486,550,800,824,48,323,99999,47297,Maverick County,NCNTY48323N48323,"Maverick County, TX",TX
4832599999,548,565,660,790,941,48,325,99999,39304,Medina County,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",TX
4832799999,454,455,550,739,763,48,327,99999,2360,Menard County,NCNTY48327N48327,"Menard County, TX",TX
4832999999,588,623,821,1197,1440,48,329,99999,116009,Midland County,METRO33260M33260,"Midland, TX MSA",TX
4833199999,375,480,576,741,769,48,331,99999,24238,Milam County,NCNTY48331N48331,"Milam County, TX",TX
4833399999,491,503,630,831,953,48,333,99999,5151,Mills County,NCNTY48333N48333,"Mills County, TX",TX
4833599999,420,431,550,785,820,48,335,99999,9698,Mitchell County,NCNTY48335N48335,"Mitchell County, TX",TX
4833799999,518,562,627,808,1101,48,337,99999,19117,Montague County,NCNTY48337N48337,"Montague County, TX",TX
4833999999,631,702,852,1136,1428,48,339,99999,293768,Montgomery County,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",TX
4834199999,424,480,550,789,812,48,341,99999,20121,Moore County,NCNTY48341N48341,"Moore County, TX",TX
4834399999,459,496,606,756,876,48,343,99999,13048,Morris County,NCNTY48343N48343,"Morris County, TX",TX
4834599999,412,477,550,715,873,48,345,99999,1426,Motley County,NCNTY48345N48345,"Motley County, TX",TX
4834799999,498,585,709,880,1087,48,347,99999,59203,Nacogdoches County,NCNTY48347N48347,"Nacogdoches County, TX",TX
4834999999,523,553,662,840,867,48,349,99999,45124,Navarro County,NCNTY48349N48349,"Navarro County, TX",TX
4835199999,455,457,550,739,963,48,351,99999,15072,Newton County,NCNTY48351N48351,"Newton County, TX",TX
4835399999,402,418,550,759,965,48,353,99999,15802,Nolan County,NCNTY48353N48353,"Nolan County, TX",TX
4835599999,625,650,824,1135,1253,48,355,99999,313645,Nueces County,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",TX
4835799999,454,457,550,777,800,48,357,99999,9006,Ochiltree County,NCNTY48357N48357,"Ochiltree County, TX",TX
4835999999,454,457,550,741,764,48,359,99999,2185,Oldham County,NCNTY48359N48359,"Oldham County, TX",TX
4836199999,514,572,682,872,923,48,361,99999,84966,Orange County,METRO13140M13140,"Beaumont-Port Arthur, TX MSA",TX
4836399999,476,508,612,865,890,48,363,99999,27026,Palo Pinto County,NCNTY48363N48363,"Palo Pinto County, TX",TX
4836599999,457,493,550,666,967,48,365,99999,22756,Panola County,NCNTY48365N48365,"Panola County, TX",TX
4836799999,653,699,861,1168,1312,48,367,99999,88495,Parker County,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",TX
4836999999,454,457,550,741,764,48,369,99999,10016,Parmer County,NCNTY48369N48369,"Parmer County, TX",TX
4837199999,454,495,550,668,802,48,371,99999,16809,Pecos County,NCNTY48371N48371,"Pecos County, TX",TX
4837399999,480,487,578,720,741,48,373,99999,41133,Polk County,NCNTY48373N48373,"Polk County, TX",TX
4837599999,517,533,667,922,1044,48,375,99999,113546,Potter County,METRO11100M11100,"Amarillo, TX MSA",TX
4837799999,457,485,550,710,826,48,377,99999,7304,Presidio County,NCNTY48377N48377,"Presidio County, TX",TX
4837999999,474,475,612,823,849,48,379,99999,9139,Rains County,NCNTY48379N48379,"Rains County, TX",TX
4838199999,517,533,667,922,1044,48,381,99999,104312,Randall County,METRO11100M11100,"Amarillo, TX MSA",TX
4838399999,454,455,550,739,763,48,383,99999,3326,Reagan County,NCNTY48383N48383,"Reagan County, TX",TX
4838599999,469,486,563,763,936,48,385,99999,3047,Real County,NCNTY48385N48385,"Real County, TX",TX
4838799999,459,496,606,756,876,48,387,99999,14314,Red River County,NCNTY48387N48387,"Red River County, TX",TX
4838999999,457,490,550,694,834,48,389,99999,13137,Reeves County,NCNTY48389N48389,"Reeves County, TX",TX
4839199999,412,519,577,807,831,48,391,99999,7828,Refugio County,NCNTY48391N48391,"Refugio County, TX",TX
4839399999,454,457,550,741,764,48,393,99999,887,Roberts County,NCNTY48393N48393,"Roberts County, TX",TX
4839599999,586,667,815,1121,1155,48,395,99999,16000,Robertson County,METRO17780M17780,"College Station-Bryan, TX MSA",TX
4839799999,645,718,871,1156,1401,48,397,99999,43080,Rockwall County,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",TX
4839999999,454,455,550,739,763,48,399,99999,11495,Runnels County,NCNTY48399N48399,"Runnels County, TX",TX
4840199999,497,498,598,806,919,48,401,99999,47372,Rusk County,METRO30980N48401,"Rusk County, TX HUD Metro FMR Area",TX
4840399999,455,457,550,739,963,48,403,99999,10469,Sabine County,NCNTY48403N48403,"Sabine County, TX",TX
4840599999,455,457,550,739,963,48,405,99999,8946,San Augustine County,NCNTY48405N48405,"San Augustine County, TX",TX
4840799999,631,702,852,1136,1428,48,407,99999,22246,San Jacinto County,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",TX
4840999999,625,650,824,1135,1253,48,409,99999,67138,San Patricio County,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",TX
4841199999,491,503,630,831,953,48,411,99999,6186,San Saba County,NCNTY48411N48411,"San Saba County, TX",TX
4841399999,454,455,550,739,763,48,413,99999,2935,Schleicher County,NCNTY48413N48413,"Schleicher County, TX",TX
4841599999,360,435,550,801,842,48,415,99999,16361,Scurry County,NCNTY48415N48415,"Scurry County, TX",TX
4841799999,420,431,550,785,820,48,417,99999,3302,Shackelford County,NCNTY48417N48417,"Shackelford County, TX",TX
4841999999,438,466,550,764,963,48,419,99999,25224,Shelby County,NCNTY48419N48419,"Shelby County, TX",TX
4842199999,454,457,550,741,764,48,421,99999,3186,Sherman County,NCNTY48421N48421,"Sherman County, TX",TX
4842399999,537,616,726,1003,1037,48,423,99999,174706,Smith County,METRO46340M46340,"Tyler, TX MSA",TX
4842599999,457,519,609,792,893,48,425,99999,6809,Somervell County,NCNTY48425N48425,"Somervell County, TX",TX
4842799999,457,486,550,802,971,48,427,99999,53597,Starr County,NCNTY48427N48427,"Starr County, TX",TX
4842999999,412,422,550,770,805,48,429,99999,9674,Stephens County,NCNTY48429N48429,"Stephens County, TX",TX
4843199999,454,455,550,739,763,48,431,99999,1393,Sterling County,NCNTY48431N48431,"Sterling County, TX",TX
4843399999,420,431,550,785,820,48,433,99999,1693,Stonewall County,NCNTY48433N48433,"Stonewall County, TX",TX
4843599999,454,455,550,739,763,48,435,99999,4077,Sutton County,NCNTY48435N48435,"Sutton County, TX",TX
4843799999,454,457,550,741,764,48,437,99999,8378,Swisher County,NCNTY48437N48437,"Swisher County, TX",TX
4843999999,653,699,861,1168,1312,48,439,99999,1446219,Tarrant County,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",TX
4844199999,479,509,641,842,1070,48,441,99999,126555,Taylor County,METRO10180M10180,"Abilene, TX MSA",TX
4844399999,457,485,550,710,826,48,443,99999,1081,Terrell County,NCNTY48443N48443,"Terrell County, TX",TX
4844599999,412,477,550,713,873,48,445,99999,12761,Terry County,NCNTY48445N48445,"Terry County, TX",TX
4844799999,420,431,550,785,820,48,447,99999,1850,Throckmorton County,NCNTY48447N48447,"Throckmorton County, TX",TX
4844999999,440,535,625,769,1097,48,449,99999,28118,Titus County,NCNTY48449N48449,"Titus County, TX",TX
4845199999,459,523,664,951,1103,48,451,99999,104010,Tom Green County,METRO41660M41660,"San Angelo, TX MSA",TX
4845399999,672,766,935,1272,1471,48,453,99999,812280,Travis County,METRO12420M12420,"Austin-Round Rock, TX MSA",TX
4845599999,565,596,693,852,941,48,455,99999,13779,Trinity County,NCNTY48455N48455,"Trinity County, TX",TX
4845799999,480,481,576,744,948,48,457,99999,20871,Tyler County,NCNTY48457N48457,"Tyler County, TX",TX
4845999999,534,557,642,881,907,48,459,99999,35291,Upshur County,METRO30980M30980,"Longview, TX HUD Metro FMR Area",TX
4846199999,454,455,550,739,763,48,461,99999,3404,Upton County,NCNTY48461N48461,"Upton County, TX",TX
4846399999,388,519,596,760,967,48,463,99999,25926,Uvalde County,NCNTY48463N48463,"Uvalde County, TX",TX
4846599999,403,508,606,784,942,48,465,99999,44856,Val Verde County,NCNTY48465N48465,"Val Verde County, TX",TX
4846799999,517,519,622,868,894,48,467,99999,48140,Van Zandt County,NCNTY48467N48467,"Van Zandt County, TX",TX
4846999999,482,562,701,903,1015,48,469,99999,84088,Victoria County,METRO47020M47020,"Victoria, TX HUD Metro FMR Area",TX
4847199999,589,607,733,954,1196,48,471,99999,61758,Walker County,NCNTY48471N48471,"Walker County, TX",TX
4847399999,631,702,852,1136,1428,48,473,99999,32663,Waller County,METRO26420M26420,"Houston-Baytown-Sugar Land, TX HUD Metro FMR Area",TX
4847599999,457,481,550,704,819,48,475,99999,10909,Ward County,NCNTY48475N48475,"Ward County, TX",TX
4847799999,533,652,749,997,1029,48,477,99999,30373,Washington County,NCNTY48477N48477,"Washington County, TX",TX
4847999999,502,559,664,922,1079,48,479,99999,193117,Webb County,METRO29700M29700,"Laredo, TX MSA",TX
4848199999,449,520,577,729,752,48,481,99999,41188,Wharton County,NCNTY48481N48481,"Wharton County, TX",TX
4848399999,454,457,550,741,764,48,483,99999,5284,Wheeler County,NCNTY48483N48483,"Wheeler County, TX",TX
4848599999,514,549,658,924,973,48,485,99999,131664,Wichita County,METRO48660M48660,"Wichita Falls, TX MSA",TX
4848799999,357,443,550,687,754,48,487,99999,14676,Wilbarger County,NCNTY48487N48487,"Wilbarger County, TX",TX
4848999999,457,494,550,799,826,48,489,99999,20082,Willacy County,NCNTY48489N48489,"Willacy County, TX",TX
4849199999,672,766,935,1272,1471,48,491,99999,249967,Williamson County,METRO12420M12420,"Austin-Round Rock, TX MSA",TX
4849399999,606,670,831,1107,1331,48,493,99999,32408,Wilson County,METRO41700M41700,"San Antonio, TX HUD Metro FMR Area",TX
4849599999,457,485,550,710,826,48,495,99999,7173,Winkler County,NCNTY48495N48495,"Winkler County, TX",TX
4849799999,536,538,647,821,846,48,497,99999,48793,Wise County,METRO19100N48497,"Wise County, TX HUD Metro FMR Area",TX
4849999999,425,483,636,902,1117,48,499,99999,36752,Wood County,NCNTY48499N48499,"Wood County, TX",TX
4850199999,412,477,550,715,873,48,501,99999,7322,Yoakum County,NCNTY48501N48501,"Yoakum County, TX",TX
4850399999,378,439,579,765,993,48,503,99999,17943,Young County,NCNTY48503N48503,"Young County, TX",TX
4850599999,457,494,550,799,826,48,505,99999,12182,Zapata County,NCNTY48505N48505,"Zapata County, TX",TX
4850799999,469,486,563,763,936,48,507,99999,11600,Zavala County,NCNTY48507N48507,"Zavala County, TX",TX
4900199999,523,524,630,917,1029,49,1,99999,6005,Beaver County,NCNTY49001N49001,"Beaver County, UT",UT
4900399999,399,498,616,898,924,49,3,99999,42745,Box Elder County,NCNTY49003N49003,"Box Elder County, UT",UT
4900599999,485,516,636,868,1070,49,5,99999,91391,Cache County,METRO30860M30860,"Logan, UT-ID MSA",UT
4900799999,461,462,555,753,826,49,7,99999,20422,Carbon County,NCNTY49007N49007,"Carbon County, UT",UT
4900999999,485,532,591,785,1037,49,9,99999,921,Daggett County,NCNTY49009N49009,"Daggett County, UT",UT
4901199999,493,607,728,996,1204,49,11,99999,238994,Davis County,METRO36260M36260,"Ogden-Clearfield, UT MSA",UT
4901399999,619,679,754,1001,1322,49,13,99999,14371,Duchesne County,NCNTY49013N49013,"Duchesne County, UT",UT
4901599999,485,532,591,785,1037,49,15,99999,10860,Emery County,NCNTY49015N49015,"Emery County, UT",UT
4901799999,523,524,630,917,1029,49,17,99999,4735,Garfield County,NCNTY49017N49017,"Garfield County, UT",UT
4901999999,486,534,591,786,1038,49,19,99999,8485,Grand County,NCNTY49019N49019,"Grand County, UT",UT
4902199999,469,494,569,829,998,49,21,99999,33779,Iron County,NCNTY49021N49021,"Iron County, UT",UT
4902399999,562,605,701,1019,1227,49,23,99999,8238,Juab County,METRO39340M39340,"Provo-Orem, UT MSA",UT
4902599999,523,524,630,917,1028,49,25,99999,6046,Kane County,NCNTY49025N49025,"Kane County, UT",UT
4902799999,523,524,630,917,1029,49,27,99999,12405,Millard County,NCNTY49027N49027,"Millard County, UT",UT
4902999999,493,607,728,996,1204,49,29,99999,7129,Morgan County,METRO36260M36260,"Ogden-Clearfield, UT MSA",UT
4903199999,523,524,630,917,1029,49,31,99999,1435,Piute County,NCNTY49031N49031,"Piute County, UT",UT
4903399999,487,519,638,871,1051,49,33,99999,1961,Rich County,NCNTY49033N49033,"Rich County, UT",UT
4903599999,607,667,789,1128,1319,49,35,99999,898387,Salt Lake County,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",UT
4903799999,485,532,591,785,1037,49,37,99999,14413,San Juan County,NCNTY49037N49037,"San Juan County, UT",UT
4903999999,523,524,630,917,1029,49,39,99999,22763,Sanpete County,NCNTY49039N49039,"Sanpete County, UT",UT
4904199999,523,524,630,917,1029,49,41,99999,18842,Sevier County,NCNTY49041N49041,"Sevier County, UT",UT
4904399999,668,928,1031,1503,1808,49,43,99999,29736,Summit County,METRO41620N49043,"Summit County, UT HUD Metro FMR Area",UT
